"river","answer"
5377,9.167785
5378,9.287806
5379,8.913003
5380,9.35044
5381,9.212272
5382,9.370062
5383,8.892716
5384,9.31432
5385,9.116805
5386,9.66787
5387,9.378767
5388,9.003348
5389,9.705589
5390,9.0552
5391,9.304866
5392,9.241888
5393,9.243602
5394,9.52041
5395,9.327955
5396,9.55092
5397,9.077754
5398,9.354734
5399,9.675008
5400,9.234
5401,9.095284
5402,9.286038
5403,9.530892
5404,8.813924
5405,9.49118
5406,9.374004
5407,9.159458
5408,9.269312
5409,9.222345
5410,9.61357
5411,9.241988
5412,9.189576
5413,9.575597
5414,9.496156
5415,9.16218
5416,9.878784
5417,9.517669
5418,9.232272
5419,9.147272
5420,9.35492
5421,9.280752
5422,9.277042
5423,9.159447
5424,9.524544
5425,8.859025
5426,9.44124
5427,9.198765
5428,9.2276
5429,9.365025
5430,9.18756
5431,9.640025
5432,9.305016
5433,9.61641
5434,9.40082
5435,9.331895
5436,9.638028
5437,9.270085
5438,9.500186
5439,9.13752
5440,9.04672
5441,9.113675
5442,9.055488
5443,9.405504
5444,9.287464
5445,9.24561
5446,9.06759
5447,9.287135
5448,9.109056
5449,9.42677
5450,8.9053
5451,9.37572
5452,9.393796
5453,9.068339
5454,9.768114
5455,9.45897
5456,9.57528
5457,9.244158
5458,9.207646
5459,9.38948
5460,9.58776
5461,9.261856
5462,9.290862
5463,9.336267
5464,9.294264
5465,9.153875
5466,9.37419
5467,9.004149
5468,9.990036
5469,9.073071
5470,9.55062
5471,9.481243
5472,9.46656
5473,9.068761
5474,9.426228
5475,9.696225
5476,9.276344
5477,9.464256
5478,9.323556
5479,9.226636
5480,9.22284
5481,9.186156
5482,9.193314
5483,9.189508
5484,9.437964
5485,9.450655
5486,9.112246
5487,9.415692
5488,9.65888
5489,9.364234
5490,8.79498
5491,9.592777
5492,8.968436
5493,9.305142
5494,9.433198
5495,9.3415
5496,9.464112
5497,9.625247
5498,9.302616
5499,9.705735
5500,9.493
5501,9.318694
5502,9.292878
5503,9.883388
5504,9.483392
5505,9.143805
5506,9.101418
5507,9.438998
5508,9.258948
5509,9.442426
5510,9.31741
5511,9.489942
5512,9.309768
5513,9.173632
5514,9.280062
5515,9.12181
5516,9.250332
5517,9.417519
5518,9.115736
5519,9.387819
5520,9.26256
5521,9.214549
5522,9.486796
5523,9.184749
5524,9.274796
5525,9.46985
5526,9.64287
5527,9.362738
5528,8.994056
5529,9.305307
5530,9.43971
5531,9.51332
5532,9.360144
5533,9.029856
5534,9.037022
5535,9.005445
5536,9.195296
5537,9.340919
5538,9.33153
5539,9.261208
5540,9.06344
5541,9.03183
5542,9.094422
5543,9.356584
5544,9.34164
5545,9.487495
5546,9.716592
5547,8.886294
5548,9.420504
5549,9.48879
5550,9.39615
5551,9.614332
5552,9.321808
5553,9.462312
5554,9.541772
5555,9.38795
5556,9.317412
5557,8.924542
5558,8.987286
5559,9.517008
5560,9.46868
5561,9.609408
5562,8.999316
5563,8.950867
5564,9.464364
5565,9.466065
5566,9.439936
5567,9.157715
5568,9.070272
5569,9.428317
5570,9.34646
5571,9.097443
5572,9.099076
5573,9.30691
5574,9.459078
5575,9.248925
5576,9.362104
5577,9.140703
5578,9.365462
5579,9.495458
5580,9.49716
5581,9.610482
5582,9.617786
5583,9.574845
5584,9.308528
5585,9.477745
5586,9.373308
5587,9.16268
5588,9.10844
5589,9.523656
5590,9.2794
5591,9.236332
5592,9.523176
5593,9.647925
5594,9.772718
5595,9.159015
5596,9.440452
5597,8.999976
5598,9.242298
5599,9.372726
5600,9.4192
5601,9.532902
5602,9.153668
5603,9.558718
5604,9.453948
5605,9.399585
5606,9.311566
5607,9.386118
5608,8.955976
5609,9.226805
5610,9.36309
5611,9.218873
5612,9.461832
5613,9.659973
5614,9.257486
5615,8.967155
5616,9.384336
5617,9.408475
5618,9.66296
5619,9.226398
5620,9.15498
5621,9.27465
5622,9.169482
5623,9.362295
5624,9.352712
5625,9.52875
5626,9.749858
5627,9.301431
5628,9.421272
5629,9.130238
5630,9.35143
5631,9.156006
5632,9.675776
5633,9.514137
5634,9.341172
5635,9.066715
5636,9.429028
5637,9.430701
5638,9.07718
5639,9.467881
5640,9.14244
5641,8.828165
5642,9.433424
5643,9.463311
5644,9.42548
5645,9.3707
5646,9.248148
5647,9.385314
5648,9.06504
5649,9.083592
5650,8.98915
5651,9.007694
5652,9.376668
5653,9.417898
5654,9.566568
5655,9.34206
5656,9.411584
5657,9.254852
5658,9.624258
5659,9.688208
5660,9.33334
5661,9.216108
5662,9.195088
5663,9.961217
5664,9.504192
5665,9.48321
5666,9.020272
5667,9.492225
5668,9.448556
5669,9.115752
5670,9.32148
5671,9.204033
5672,9.449552
5673,9.371796
5674,9.379122
5675,9.2389
5676,9.302964
5677,9.02643
5678,9.48226
5679,9.097758
5680,9.60488
5681,9.413417
5682,10.040094
5683,9.331486
5684,9.230816
5685,9.351825
5686,9.319354
5687,9.355115
5688,9.282816
5689,9.312893
5690,9.51937
5691,9.543807
5692,9.095816
5693,9.017712
5694,9.400794
5695,9.24868
5696,9.620544
5697,9.422838
5698,9.367512
5699,9.505932
5700,9.4791
5701,9.133002
5702,9.374088
5703,9.255969
5704,9.599832
5705,9.327675
5706,9.369252
5707,9.057009
5708,9.692184
5709,9.282834
5710,9.5928
5711,9.434572
5712,9.504768
5713,9.392172
5714,9.290964
5715,9.42975
5716,9.254204
5717,9.461635
5718,9.114492
5719,8.870169
5720,9.54668
5721,9.165042
5722,9.006428
5723,9.21403
5724,9.198468
5725,9.4119
5726,9.413544
5727,9.375099
5728,9.468384
5729,9.613262
5730,9.23103
5731,9.45615
5732,9.234252
5733,9.545445
5734,9.54711
5735,9.47422
5736,9.275112
5737,9.150515
5738,9.272608
5739,9.251268
5740,9.59154
5741,9.47265
5742,9.256104
5743,9.676955
5744,9.672896
5745,9.80097
5746,9.30852
5747,9.511285
5748,9.064596
5749,9.02593
5750,9.43575
5751,9.391383
5752,9.43328
5753,9.521215
5754,9.655212
5755,9.582075
5756,9.336232
5757,9.418452
5758,9.178252
5759,9.392929
5760,9.23904
5761,9.165751
5762,9.16158
5763,9.583869
5764,9.210872
5765,8.976105
5766,9.058386
5767,8.892714
5768,9.361464
5769,9.086175
5770,9.26085
5771,9.52215
5772,9.720048
5773,9.369579
5774,9.625258
5775,9.3555
5776,9.03944
5777,9.376071
5778,9.452808
5779,9.598919
5780,9.46186
5781,9.151323
5782,9.123996
5783,9.085093
5784,9.260184
5785,9.053525
5786,9.338604
5787,9.166608
5788,9.28974
5789,8.938216
5790,9.47244
5791,9.306137
5792,9.539424
5793,9.55845
5794,9.478984
5795,9.65447
5796,8.949024
5797,9.118681
5798,9.398558
5799,9.22041
5800,9.5294
5801,9.415023
5802,9.207774
5803,9.174543
5804,9.535972
5805,9.31122
5806,9.446362
5807,9.087955
5808,9.217296
5809,9.207265
5810,9.55164
5811,9.378954
5812,9.514244
5813,9.672832
5814,9.337284
5815,9.45519
5816,9.142752
5817,9.452625
5818,9.326254
5819,9.025269
5820,9.43422
5821,9.296137
5822,9.565546
5823,9.415791
5824,9.766848
5825,9.593775
5826,9.478902
5827,9.294065
5828,9.55792
5829,9.186504
5830,9.37464
5831,9.277121
5832,9.576144
5833,9.227806
5834,9.631934
5835,9.306825
5836,9.460156
5837,9.45594
5838,9.3408
5839,9.476697
5840,9.10456
5841,9.094437
5842,9.335516
5843,9.296213
5844,8.988072
5845,9.685165
5846,9.423752
5847,9.203178
5848,8.988376
5849,9.247269
5850,9.5121
5851,9.431812
5852,9.591428
5853,9.107268
5854,9.700078
5855,9.643185
5856,9.393024
5857,9.453198
5858,9.074042
5859,9.456426
5860,9.27638
5861,9.55343
5862,8.957136
5863,9.480471
5864,9.194752
5865,9.436785
5866,9.332806
5867,9.299195
5868,9.118872
5869,9.396269
5870,9.40961
5871,9.646053
5872,9.107472
5873,9.273467
5874,9.386652
5875,9.57625
5876,9.51912
5877,9.326799
5878,9.52236
5879,9.70035
5880,9.21984
5881,9.503696
5882,9.552368
5883,9.448098
5884,9.655644
5885,9.363035
5886,9.335196
5887,9.754759
5888,9.444352
5889,9.451845
5890,9.12361
5891,9.525747
5892,9.474336
5893,9.01629
5894,9.10623
5895,9.485055
5896,9.61048
5897,9.323157
5898,9.660924
5899,9.609471
5900,9.2099
5901,9.417996
5902,9.331062
5903,9.486121
5904,9.62352
5905,9.50705
5906,9.496848
5907,9.002268
5908,8.879724
5909,9.755759
5910,9.27279
5911,9.321647
5912,9.181336
5913,9.443061
5914,9.302722
5915,9.753835
5916,9.335448
5917,9.544121
5918,9.533898
5919,9.612456
5920,9.66736
5921,9.331496
5922,9.664704
5923,9.257649
5924,9.768676
5925,9.51555
5926,9.380858
5927,9.352806
5928,9.324744
5929,9.4864
5930,9.55323
5931,9.448083
5932,9.586112
5933,9.4928
5934,9.619014
5935,9.6147
5936,9.539152
5937,9.517011
5938,9.257342
5939,9.437071
5940,9.27828
5941,9.184786
5942,9.079376
5943,9.5088
5944,9.33208
5945,9.280145
5946,8.966568
5947,9.081069
5948,9.570332
5949,9.262593
5950,9.5557
5951,9.325217
5952,9.2256
5953,9.506941
5954,9.651434
5955,9.641145
5956,9.273492
5957,9.596727
5958,9.735372
5959,9.147065
5960,9.58964
5961,9.168018
5962,9.175518
5963,9.332095
5964,9.530472
5965,9.108555
5966,9.193606
5967,9.660573
5968,9.620416
5969,9.305671
5970,9.23559
5971,9.690933
5972,9.76422
5973,9.520962
5974,9.098402
5975,9.26125
5976,9.316584
5977,9.174695
5978,9.582734
5979,9.333219
5980,9.38262
5981,9.234664
5982,9.565218
5983,9.554851
5984,9.538496
5985,9.576
5986,9.469852
5987,9.722888
5988,9.293376
5989,9.300917
5990,9.29648
5991,9.292041
5992,9.892792
5993,9.079395
5994,9.224766
5995,9.442125
5996,9.497664
5997,9.583206
5998,9.284904
5999,9.514414
6000,9.102
6001,9.559593
6002,9.447148
6003,9.586791
6004,9.204132
6005,9.409835
6006,9.45945
6007,9.515088
6008,9.79304
6009,9.277896
6010,9.38161
6011,9.335083
6012,9.6192
6013,9.422371
6014,9.315686
6015,9.112725
6016,9.138304
6017,9.825761
6018,9.550566
6019,9.491963
6020,9.40926
6021,9.218151
6022,10.020608
6023,9.028477
6024,9.343224
6025,9.2544
6026,9.515054
6027,9.335823
6028,9.421764
6029,9.314805
6030,9.56961
6031,9.782282
6032,9.355632
6033,9.628668
6034,9.521652
6035,9.191305
6036,9.126432
6037,9.502238
6038,9.54004
6039,9.366489
6040,9.33784
6041,9.448124
6042,9.564486
6043,9.318306
6044,9.525344
6045,9.41811
6046,9.70383
6047,9.469602
6048,9.453024
6049,9.630008
6050,9.55295
6051,9.518223
6052,9.241404
6053,9.715065
6054,9.304998
6055,9.39736
6056,9.56848
6057,9.479205
6058,9.789728
6059,9.300565
6060,9.35664
6061,9.612746
6062,9.402162
6063,9.136941
6064,9.562928
6065,9.36436
6066,9.46296
6067,9.349247
6068,9.605644
6069,9.655779
6070,9.7727
6071,9.367553
6072,9.733416
6073,9.704654
6074,9.372182
6075,9.094275
6076,9.29628
6077,9.370734
6078,9.335808
6079,9.282633
6080,9.63072
6081,9.541089
6082,9.57915
6083,9.422567
6084,9.296352
6085,9.56562
6086,9.85932
6087,9.240066
6088,9.326816
6089,9.303992
6090,9.43341
6091,9.337503
6092,9.8995
6093,9.456336
6094,9.7504
6095,9.06936
6096,9.406128
6097,9.255246
6098,9.311646
6099,9.160698
6100,9.333
6101,9.389439
6102,9.54963
6103,9.258251
6104,9.204832
6105,9.395595
6106,9.757388
6107,9.307068
6108,9.320808
6109,9.444514
6110,9.47661
6111,9.362052
6112,9.25968
6113,9.377342
6114,9.592866
6115,9.594435
6116,9.302436
6117,9.823902
6118,9.42172
6119,9.594592
6120,8.97192
6121,9.334525
6122,9.538076
6123,9.668217
6124,9.412588
6125,9.401875
6126,9.538182
6127,9.674533
6128,9.332944
6129,9.028017
6130,9.30534
6131,9.484657
6132,9.191868
6133,9.500017
6134,9.458628
6135,9.37428
6136,9.553752
6137,9.585994
6138,9.219276
6139,9.570701
6140,9.7012
6141,9.162372
6142,9.409544
6143,9.497078
6144,9.03168
6145,9.223645
6146,9.354212
6147,9.583173
6148,9.535548
6149,9.586291
6150,9.45255
6151,9.324916
6152,9.523296
6153,9.174123
6154,9.434082
6155,9.287895
6156,9.20322
6157,9.414053
6158,9.193894
6159,9.66963
6160,9.56648
6161,9.266144
6162,9.483318
6163,9.195196
6164,9.751448
6165,9.59274
6166,9.884098
6167,9.355339
6168,9.079296
6169,9.278176
6170,9.40925
6171,9.367578
6172,9.480192
6173,9.537285
6174,8.927604
6175,9.74415
6176,9.270176
6177,9.691713
6178,9.582078
6179,9.466228
6180,9.36888
6181,9.76598
6182,9.545008
6183,9.262134
6184,9.8944
6185,9.221835
6186,9.749136
6187,9.360931
6188,10.02456
6189,9.110208
6190,9.4088
6191,9.880836
6192,9.709056
6193,9.208991
6194,9.513984
6195,9.558885
6196,9.424116
6197,9.475213
6198,9.179238
6199,9.403883
6200,9.7588
6201,9.078264
6202,9.70613
6203,9.217658
6204,9.4611
6205,9.152375
6206,9.625506
6207,9.670506
6208,9.49824
6209,9.344545
6210,9.4392
6211,9.465564
6212,9.479512
6213,9.617724
6214,9.457708
6215,9.59596
6216,9.367512
6217,9.692303
6218,9.594374
6219,9.365814
6220,9.51038
6221,9.586561
6222,8.92857
6223,9.091803
6224,9.329776
6225,9.717225
6226,9.61917
6227,9.564672
6228,9.317088
6229,9.349729
6230,9.70011
6231,9.172032
6232,9.578584
6233,9.667383
6234,9.363468
6235,9.470965
6236,9.13574
6237,9.567558
6238,8.895388
6239,9.682928
6240,9.2352
6241,9.392705
6242,9.475356
6243,9.80151
6244,9.547076
6245,9.336275
6246,9.450198
6247,9.664109
6248,9.178312
6249,9.279765
6250,9.60625
6251,9.038946
6252,9.546804
6253,9.148139
6254,9.274682
6255,9.363735
6256,9.283904
6257,9.291645
6258,9.274356
6259,9.313392
6260,9.13334
6261,9.122277
6262,9.274022
6263,9.419552
6264,9.727992
6265,9.22208
6266,9.580714
6267,9.394233
6268,9.126208
6269,9.71695
6270,9.31722
6271,9.049053
6272,9.458176
6273,9.22131
6274,9.542754
6275,9.619575
6276,9.181788
6277,9.333899
6278,9.586506
6279,9.399663
6280,9.35092
6281,9.641335
6282,9.730818
6283,9.531311
6284,9.589384
6285,9.22638
6286,9.825018
6287,9.663119
6288,9.469728
6289,9.408344
6290,9.08276
6291,9.480537
6292,9.513504
6293,9.647169
6294,9.466176
6295,9.423615
6296,9.72732
6297,9.325857
6298,9.453298
6299,9.883131
6300,9.6201
6301,9.356985
6302,8.860612
6303,9.341046
6304,9.216448
6305,9.49533
6306,9.421164
6307,9.227141
6308,9.506156
6309,9.160668
6310,9.4019
6311,9.188816
6312,9.37332
6313,9.59576
6314,9.332092
6315,9.54828
6316,9.25294
6317,9.437598
6318,9.356958
6319,9.617518
6320,9.24616
6321,9.664809
6322,9.13529
6323,9.642575
6324,9.58086
6325,9.632975
6326,9.653476
6327,9.80685
6328,9.707152
6329,9.525145
6330,9.47601
6331,9.515493
6332,9.11808
6333,9.429837
6334,9.539004
6335,9.255435
6336,9.47232
6337,9.968101
6338,9.513338
6339,9.331008
6340,9.62412
6341,9.391021
6342,9.487632
6343,9.191007
6344,9.496968
6345,9.66978
6346,9.252468
6347,9.812462
6348,9.737832
6349,9.821903
6350,9.1694
6351,9.240705
6352,9.629632
6353,9.351616
6354,9.982134
6355,9.488015
6356,9.489508
6357,9.923277
6358,9.12373
6359,9.385884
6360,9.77532
6361,9.267977
6362,9.174004
6363,9.589041
6364,9.0687
6365,9.770275
6366,9.682686
6367,9.824281
6368,9.481952
6369,9.438858
6370,9.41486
6371,9.68392
6372,8.997264
6373,9.553127
6374,9.414398
6375,9.364875
6376,9.557624
6377,9.546369
6378,9.114162
6379,9.50471
6380,9.35946
6381,9.89055
6382,9.362394
6383,9.600032
6384,9.63984
6385,9.481725
6386,9.19584
6387,9.420825
6388,9.55006
6389,9.615445
6390,9.6489
6391,9.241386
6392,9.760584
6393,9.372138
6394,9.360816
6395,9.355885
6396,9.606792
6397,9.224474
6398,9.82093
6399,9.649692
6400,9.6832
6401,9.812733
6402,9.590196
6403,9.335574
6404,9.73408
6405,9.575475
6406,9.468068
6407,9.629721
6408,9.637632
6409,9.863451
6410,9.33296
6411,9.828063
6412,9.432052
6413,9.439936
6414,9.351612
6415,9.3659
6416,9.33528
6417,9.24048
6418,9.575656
6419,9.134237
6420,9.55296
6421,9.400344
6422,9.260524
6423,9.159198
6424,9.70024
6425,9.26485
6426,9.465498
6427,9.550522
6428,9.571292
6429,9.855657
6430,9.31707
6431,9.640069
6432,9.236352
6433,9.598036
6434,9.631698
6435,9.71685
6436,9.512408
6437,9.404457
6438,9.283596
6439,9.536159
6440,9.4024
6441,9.33945
6442,9.05101
6443,9.361679
6444,9.492012
6445,9.1519
6446,9.424052
6447,9.509325
6448,9.214192
6449,9.557418
6450,9.5073
6451,9.753912
6452,9.587672
6453,9.634329
6454,9.448656
6455,9.85033
6456,9.406392
6457,9.36265
6458,9.29952
6459,9.384927
6460,9.11506
6461,9.181081
6462,9.486216
6463,9.261479
6464,9.560256
6465,9.626385
6466,9.420962
6467,9.545292
6468,9.753744
6469,9.567651
6470,9.32327
6471,9.285885
6472,9.565616
6473,9.618878
6474,9.575046
6475,9.900275
6476,9.435532
6477,9.365742
6478,9.503226
6479,9.388071
6480,9.90144
6481,9.371526
6482,9.541504
6483,9.601323
6484,9.862164
6485,9.902595
6486,9.443616
6487,9.736987
6488,9.641168
6489,9.123534
6490,10.1244
6491,9.652117
6492,9.96522
6493,9.41485
6494,9.539686
6495,9.112485
6496,9.32176
6497,9.583075
6498,9.474084
6499,9.566528
6500,9.6395
6501,9.380943
6502,9.531932
6503,9.461865
6504,9.912096
6505,9.386715
6506,8.900208
6507,9.018702
6508,9.345488
6509,9.685392
6510,9.49158
6511,9.610236
6512,9.403328
6513,9.736935
6514,9.171712
6515,9.114485
6516,9.819612
6517,9.664711
6518,9.58146
6519,9.700272
6520,9.75392
6521,9.696727
6522,9.085146
6523,9.706224
6524,9.675092
6525,9.98325
6526,9.23429
6527,9.601217
6528,9.393792
6529,9.806558
6530,9.74929
6531,9.53526
6532,9.647764
6533,9.446718
6534,9.559242
6535,9.508425
6536,9.21576
6537,9.459039
6538,9.146662
6539,9.167678
6540,10.05198
6541,9.242433
6542,9.727954
6543,9.179829
6544,9.730928
6545,9.169545
6546,9.386964
6547,9.408039
6548,9.710684
6549,9.384717
6550,9.53025
6551,9.643072
6552,9.264528
6553,9.554274
6554,9.53607
6555,9.589965
6556,9.289852
6557,9.606005
6558,9.600912
6559,9.418724
6560,9.76128
6561,9.342864
6562,9.206486
6563,9.332586
6564,9.183036
6565,9.59803
6566,9.789906
6567,9.469614
6568,9.668096
6569,9.827224
6570,9.63162
6571,9.92221
6572,9.568832
6573,9.438828
6574,9.604614
6575,9.40225
6576,9.278736
6577,9.53665
6578,9.334182
6579,9.657972
6580,9.63312
6581,9.502964
6582,9.102906
6583,9.459771
6584,9.500712
6585,9.673365
6586,9.753866
6587,9.715825
6588,9.48672
6589,9.672652
6590,9.6214
6591,9.589905
6592,9.604544
6593,9.335688
6594,9.785496
6595,9.622105
6596,9.2344
6597,9.229203
6598,9.573698
6599,9.489362
6600,9.4842
6601,9.274405
6602,9.619114
6603,9.356451
6604,9.958832
6605,9.45836
6606,9.790092
6607,9.560329
6608,9.84592
6609,9.503742
6610,9.75636
6611,9.500007
6612,9.408876
6613,9.476429
6614,9.82179
6615,9.743895
6616,9.632896
6617,9.66082
6618,9.69537
6619,9.610788
6620,9.38716
6621,9.302505
6622,9.10525
6623,9.530497
6624,9.419328
6625,9.639375
6626,9.50831
6627,9.615777
6628,9.391876
6629,9.532502
6630,9.5472
6631,9.343079
6632,9.065944
6633,9.657648
6634,9.400378
6635,9.574305
6636,9.22404
6637,9.470999
6638,9.346304
6639,9.487131
6640,9.47528
6641,9.529835
6642,9.378504
6643,8.961407
6644,9.03584
6645,9.695055
6646,9.563594
6647,9.551739
6648,9.37368
6649,9.494772
6650,9.31665
6651,9.404514
6652,9.8117
6653,9.626891
6654,9.28233
6655,9.856055
6656,9.544704
6657,9.126747
6658,9.800576
6659,9.442462
6660,9.97002
6661,9.804992
6662,9.42673
6663,9.554742
6664,9.36292
6665,9.737565
6666,9.085758
6667,9.573812
6668,9.515236
6669,9.249903
6670,9.71819
6671,9.659608
6672,10.20816
6673,9.135337
6674,9.290208
6675,9.1314
6676,9.406484
6677,9.808513
6678,9.736524
6679,9.457464
6680,9.4188
6681,9.760941
6682,9.949498
6683,9.42303
6684,9.618276
6685,9.472645
6686,9.52755
6687,9.49554
6688,9.222752
6689,9.505069
6690,9.62691
6691,9.394164
6692,9.710092
6693,9.202875
6694,9.398376
6695,9.78809
6696,9.34092
6697,9.630286
6698,9.397294
6699,9.338406
6700,9.7351
6701,9.682945
6702,9.75141
6703,9.873519
6704,9.526384
6705,9.46746
6706,9.549344
6707,9.617838
6708,9.52536
6709,9.560325
6710,9.65569
6711,9.267891
6712,9.356528
6713,9.357922
6714,9.0639
6715,9.649455
6716,9.496424
6717,9.947877
6718,9.351456
6719,9.47379
6720,9.7104
6721,9.429563
6722,9.686402
6723,9.660951
6724,8.902576
6725,9.4688
6726,9.577824
6727,9.303441
6728,9.802696
6729,9.68976
6730,9.13934
6731,9.800336
6732,9.734472
6733,9.661855
6734,9.434334
6735,9.705135
6736,9.592064
6737,9.681069
6738,9.089562
6739,9.616553
6740,9.48318
6741,9.63963
6742,9.70848
6743,9.817808
6744,9.50904
6745,9.55092
6746,9.599558
6747,9.897849
6748,9.393216
6749,9.51609
6750,9.83475
6751,9.755195
6752,9.209728
6753,9.433941
6754,9.529894
6755,9.693425
6756,9.505692
6757,9.689538
6758,9.508506
6759,8.867808
6760,9.35584
6761,9.418073
6762,9.250416
6763,9.786061
6764,9.347848
6765,9.67395
6766,9.364144
6767,9.074547
6768,9.177408
6769,9.869202
6770,9.36291
6771,10.027851
6772,9.352132
6773,9.54993
6774,9.639402
6775,9.44435
6776,9.831976
6777,9.55557
6778,9.312972
6779,9.714307
6780,9.45132
6781,9.662925
6782,9.650786
6783,9.69969
6784,9.341568
6785,9.56685
6786,9.222174
6787,9.359273
6788,9.482836
6789,9.226251
6790,10.28685
6791,8.943747
6792,9.617472
6793,9.829471
6794,9.735802
6795,9.67608
6796,9.8542
6797,9.556582
6798,9.530796
6799,9.572992
6800,9.6968
6801,9.609813
6802,9.277928
6803,9.408549
6804,9.08334
6805,9.601855
6806,9.08601
6807,9.631905
6808,9.83756
6809,9.5326
6810,9.62934
6811,9.623943
6812,9.509552
6813,9.33381
6814,9.784904
6815,9.697745
6816,9.481056
6817,9.387009
6818,9.974734
6819,9.798903
6820,9.82762
6821,9.488011
6822,9.352962
6823,9.927465
6824,9.492184
6825,9.40485
6826,9.447184
6827,9.728475
6828,9.477264
6829,9.403533
6830,9.93082
6831,9.624879
6832,9.715104
6833,9.477371
6834,9.642774
6835,9.50065
6836,9.556728
6837,9.592311
6838,10.024508
6839,9.513049
6840,9.50076
6841,9.550036
6842,9.37354
6843,9.258579
6844,9.608976
6845,9.617225
6846,9.392712
6847,9.359849
6848,9.635136
6849,9.670788
6850,9.7133
6851,9.824334
6852,9.654468
6853,9.655877
6854,9.753242
6855,9.055455
6856,9.344728
6857,9.421518
6858,9.539478
6859,9.616318
6860,9.48738
6861,9.207462
6862,9.387216
6863,9.615063
6864,9.685104
6865,9.617865
6866,9.502544
6867,9.806076
6868,9.841844
6869,9.75398
6870,9.66609
6871,9.516335
6872,9.51772
6873,9.271677
6874,9.733584
6875,9.03375
6876,9.475128
6877,9.414613
6878,9.477884
6879,9.678753
6880,9.41872
6881,9.660924
6882,9.2907
6883,9.815158
6884,9.678904
6885,9.68031
6886,9.39939
6887,9.972376
6888,9.794736
6889,9.837492
6890,9.52198
6891,9.695637
6892,9.566096
6893,10.029315
6894,9.499932
6895,9.57026
6896,9.675088
6897,9.193701
6898,9.650302
6899,9.458529
6900,9.4944
6901,9.537182
6902,9.648996
6903,9.519237
6904,10.0108
6905,9.92939
6906,9.744366
6907,9.365892
6908,9.761004
6909,9.707145
6910,9.52198
6911,9.385138
6912,9.275904
6913,10.086067
6914,9.638116
6915,9.23844
6916,9.54408
6917,9.932812
6918,9.699036
6919,9.47903
6920,9.52192
6921,9.467928
6922,9.44853
6923,9.477587
6924,9.839004
6925,9.508025
6926,9.190802
6927,9.441501
6928,9.45672
6929,9.42344
6930,9.15453
6931,9.488539
6932,9.781052
6933,9.505143
6934,9.46491
6935,9.535625
6936,9.29424
6937,9.545312
6938,9.53975
6939,9.423162
6940,9.34124
6941,10.008922
6942,9.30228
6943,9.747972
6944,9.429952
6945,9.632715
6946,9.62021
6947,9.698012
6948,9.720252
6949,9.256068
6950,9.6188
6951,9.411654
6952,9.294824
6953,9.219678
6954,9.227958
6955,9.54226
6956,9.578412
6957,9.698058
6958,9.53246
6959,9.25547
6960,9.744
6961,9.627063
6962,9.043638
6963,9.267753
6964,9.526752
6965,9.26345
6966,9.250848
6967,9.781668
6968,9.392864
6969,9.463902
6970,9.53496
6971,9.773342
6972,9.537696
6973,9.532091
6974,10.140196
6975,9.437175
6976,9.710592
6977,9.356157
6978,9.441234
6979,9.624041
6980,9.86274
6981,9.752457
6982,9.572322
6983,9.56671
6984,9.35856
6985,9.492615
6986,9.654652
6987,9.614112
6988,9.559584
6989,9.707721
6990,9.76503
6991,9.864301
6992,9.236432
6993,9.7902
6994,9.329996
6995,9.380295
6996,9.86436
6997,9.438953
6998,9.573264
6999,9.616626
7000,9.009
7001,9.45135
7002,9.424692
7003,9.538086
7004,9.252284
7005,9.449745
7006,9.661274
7007,9.214205
7008,9.313632
7009,9.46215
7010,9.37938
7011,9.485883
7012,9.599428
7013,9.579758
7014,9.686334
7015,9.771895
7016,9.127816
7017,9.522069
7018,9.642732
7019,9.33527
7020,9.28044
7021,9.68898
7022,10.139768
7023,9.305475
7024,9.847648
7025,9.6945
7026,9.674802
7027,10.097799
7028,9.642416
7029,9.70002
7030,9.72249
7031,9.119207
7032,10.112016
7033,9.70554
7034,9.087928
7035,9.602775
7036,9.822256
7037,9.302914
7038,9.529452
7039,9.390026
7040,9.48992
7041,9.50535
7042,9.288398
7043,9.303803
7044,9.812292
7045,9.56711
7046,9.765756
7047,9.139959
7048,9.839008
7049,9.44566
7050,9.7572
7051,9.257963
7052,9.915112
7053,9.895359
7054,9.635764
7055,9.93344
7056,9.20808
7057,9.336411
7058,9.944722
7059,10.150842
7060,9.0368
7061,9.369947
7062,9.703188
7063,9.471483
7064,9.402184
7065,9.686115
7066,9.1858
7067,10.028073
7068,9.414576
7069,9.564357
7070,9.38896
7071,9.736767
7072,9.342112
7073,9.400017
7074,9.493308
7075,9.57955
7076,9.828564
7077,9.476103
7078,9.194322
7079,9.9106
7080,9.3102
7081,9.226543
7082,9.70234
7083,9.392058
7084,9.45714
7085,9.968595
7086,9.70782
7087,9.680842
7088,9.937376
7089,10.130181
7090,9.64949
7091,9.693397
7092,9.730224
7093,10.022409
7094,9.68331
7095,9.698865
7096,9.515736
7097,9.552562
7098,9.028656
7099,9.590749
7100,9.6489
7101,9.621855
7102,9.012438
7103,9.652977
7104,9.604608
7105,9.655695
7106,9.45098
7107,9.566022
7108,9.972524
7109,9.390989
7110,9.54162
7111,9.393631
7112,9.764776
7113,9.652341
7114,9.518532
7115,9.484295
7116,9.798732
7117,9.629301
7118,9.531002
7119,9.632007
7120,9.08512
7121,9.869706
7122,9.571968
7123,9.530574
7124,9.660144
7125,9.633
7126,9.356438
